2013.04.12;16:00;1.30696;1.31008;1.3067;1.30944;10103
2013.04.12;20:00;1.30944;1.31086;1.3078;1.31027;3179
2013.04.15;00:00;1.31138;1.31149;1.30928;1.31015;4393
2013.04.15;04:00;1.31012;1.31075;1.30651;1.30791;7358
2013.04.15;08:00;1.30792;1.30926;1.30522;1.30538;9113
2013.04.15;12:00;1.30549;1.31072;1.30547;1.30965;11051
2013.04.15;16:00;1.30965;1.30989;1.3068;1.3071;11252
2013.04.15;20:00;1.30711;1.30733;1.3021;1.30331;10393
2013.04.16;00:00;1.30333;1.30571;1.3031;1.30446;7987
2013.04.16;04:00;1.30448;1.30817;1.30306;1.3077;7250
2013.04.16;08:00;1.3077;1.30846;1.30399;1.30437;10667
2013.04.16;12:00;1.30437;1.31478;1.30275;1.31359;14371
2013.04.16;16:00;1.3136;1.31921;1.31119;1.31736;12823
2013.04.16;20:00;1.31735;1.32015;1.31735;1.3177;5807
2013.04.17;00:00;1.31769;1.31877;1.317;1.31793;4979
2013.04.17;04:00;1.31795;1.31875;1.31705;1.31812;5176
2013.04.17;08:00;1.31814;1.31995;1.31525;1.319;10608
2013.04.17;12:00;1.31899;1.31934;1.31158;1.3135;12735
2013.04.17;16:00;1.3135;1.31465;1.30011;1.30245;15404
2013.04.17;20:00;1.30245;1.30482;1.301;1.30304;8631
2013.04.18;00:00;1.30312;1.30385;1.30276;1.30281;4537
2013.04.18;04:00;1.30282;1.3061;1.30208;1.30485;6836
2013.04.18;08:00;1.30484;1.30573;1.30304;1.30482;11148
2013.04.18;12:00;1.30476;1.30763;1.3037;1.30629;11164
2013.04.18;16:00;1.30627;1.30961;1.30262;1.30785;12712
2013.04.18;20:00;1.30784;1.30839;1.3043;1.30497;6497
2013.04.19;00:00;1.30494;1.30607;1.30458;1.30537;4512
2013.04.19;04:00;1.30537;1.30751;1.30521;1.30659;4613
2013.04.19;08:00;1.30658;1.30971;1.30585;1.30961;9621
2013.04.19;12:00;1.30963;1.31172;1.3072;1.308;9484
2013.04.19;16:00;1.308;1.31282;1.30542;1.30676;12257
2013.04.19;20:00;1.30674;1.3081;1.30539;1.30589;4605
2013.04.22;00:00;1.30768;1.30769;1.3053;1.30626;3230
2013.04.22;04:00;1.30628;1.3084;1.30615;1.307;3162
2013.04.22;08:00;1.30698;1.30754;1.30316;1.30475;9499
2013.04.22;12:00;1.3048;1.30555;1.3022;1.30271;9564
2013.04.22;16:00;1.30272;1.30557;1.3015;1.30472;10370
2013.04.22;20:00;1.30473;1.30685;1.3044;1.30662;3821
2013.04.23;00:00;1.30664;1.30678;1.30545;1.30545;2992
2013.04.23;04:00;1.30545;1.30547;1.30325;1.3044;5872
2013.04.23;08:00;1.30436;1.30831;1.29732;1.29828;12492
2013.04.23;12:00;1.29828;1.30005;1.2973;1.29812;9629
2013.04.23;16:00;1.29811;1.30279;1.29807;1.30101;10467
2013.04.23;20:00;1.30103;1.30116;1.29875;1.29981;5484
2013.04.24;00:00;1.29972;1.3006;1.29897;1.29993;4261
2013.04.24;04:00;1.29994;1.30034;1.2988;1.29954;3876
2013.04.24;08:00;1.29953;1.30168;1.29547;1.30094;9512
2013.04.24;12:00;1.301;1.3034;1.29835;1.29874;10138
2013.04.24;16:00;1.29869;1.30138;1.29736;1.30054;10418
2013.04.24;20:00;1.30057;1.30285;1.30055;1.30143;5216
2013.04.25;00:00;1.30118;1.30277;1.30103;1.30264;3597
2013.04.25;04:00;1.30266;1.30604;1.30253;1.30402;4804
2013.04.25;08:00;1.30407;1.30664;1.30266;1.3064;9441
2013.04.25;12:00;1.30643;1.30933;1.30579;1.30707;9922
2013.04.25;16:00;1.30705;1.3072;1.29887;1.30079;10691
2013.04.25;20:00;1.30079;1.30213;1.2999;1.30111;5014
2013.04.26;00:00;1.30111;1.30135;1.2998;1.30061;4501
2013.04.26;04:00;1.30062;1.30475;1.30059;1.30346;6971
2013.04.26;08:00;1.3034;1.30441;1.30107;1.3018;10323
2013.04.26;12:00;1.30188;1.30286;1.29905;1.30228;7939
2013.04.26;16:00;1.30205;1.30352;1.30015;1.30185;9465
2013.04.26;20:00;1.30186;1.30364;1.30185;1.30332;3031
2013.04.29;00:00;1.30537;1.30557;1.30318;1.3044;2758
2013.04.29;04:00;1.30442;1.30538;1.3044;1.30479;3382
2013.04.29;08:00;1.30481;1.30999;1.30426;1.3088;8500
2013.04.29;12:00;1.30882;1.31163;1.3078;1.30881;9549
2013.04.29;16:00;1.30884;1.31128;1.30767;1.30853;9099
2013.04.29;20:00;1.30851;1.31015;1.3084;1.30969;3930
2013.04.30;00:00;1.30969;1.31025;1.30901;1.30923;3147
2013.04.30;04:00;1.30922;1.30974;1.30846;1.30943;3426
2013.04.30;08:00;1.30942;1.31206;1.30579;1.3059;9600
2013.04.30;12:00;1.3059;1.30839;1.3054;1.30763;8123
2013.04.30;16:00;1.30762;1.31858;1.30732;1.31572;12693
2013.04.30;20:00;1.31573;1.3173;1.31467;1.31666;4723
2013.05.01;00:00;1.31668;1.31791;1.31614;1.31771;3467
2013.05.01;04:00;1.31771;1.31776;1.31605;1.31621;3742
2013.05.01;08:00;1.3162;1.31945;1.3162;1.31915;5037
2013.05.01;12:00;1.31916;1.32427;1.31865;1.3226;7819
2013.05.01;16:00;1.32259;1.32284;1.31781;1.31913;9317
2013.05.01;20:00;1.31912;1.32226;1.31685;1.31782;8204
2013.05.02;00:00;1.31786;1.31897;1.317;1.31744;4725
2013.05.02;04:00;1.31744;1.31845;1.3166;1.31721;3972
2013.05.02;08:00;1.31723;1.31788;1.31472;1.31723;8485
2013.05.02;12:00;1.31724;1.32176;1.31245;1.31769;11396
2013.05.02;16:00;1.31775;1.31775;1.30376;1.30709;14136
2013.05.02;20:00;1.30703;1.30736;1.30545;1.30643;3815
2013.05.03;00:00;1.30643;1.30719;1.30567;1.30715;3390
2013.05.03;04:00;1.30716;1.30775;1.30687;1.30713;2070
2013.05.03;08:00;1.30714;1.31309;1.30639;1.31283;8335
2013.05.03;12:00;1.31282;1.31454;1.30323;1.30444;11297
2013.05.03;16:00;1.30446;1.31582;1.30437;1.3106;12505
2013.05.03;20:00;1.31063;1.3118;1.31027;1.31174;2757
2013.05.06;00:00;1.31207;1.31346;1.31101;1.31338;2459
2013.05.06;04:00;1.31339;1.31406;1.31174;1.31209;2957
2013.05.06;08:00;1.3121;1.3123;1.30921;1.31077;6325
2013.05.06;12:00;1.31077;1.31161;1.30975;1.31081;6165
2013.05.06;16:00;1.3108;1.31109;1.30534;1.30743;7320
2013.05.06;20:00;1.3075;1.30856;1.3068;1.30757;2621
2013.05.07;00:00;1.30757;1.30795;1.30677;1.30779;2569
2013.05.07;04:00;1.30778;1.30893;1.30698;1.30821;3919
2013.05.07;08:00;1.3082;1.30943;1.30678;1.30791;7117
2013.05.07;12:00;1.30792;1.31315;1.30688;1.31155;9658
2013.05.07;16:00;1.31154;1.31269;1.30732;1.30825;7942
2013.05.07;20:00;1.30826;1.30884;1.3073;1.30777;3015
2013.05.08;00:00;1.30787;1.30826;1.30715;1.30761;3059
2013.05.08;04:00;1.3076;1.30976;1.3075;1.30918;3549
2013.05.08;08:00;1.30918;1.31301;1.3087;1.31217;8534
2013.05.08;12:00;1.31215;1.31744;1.31036;1.31604;10726
2013.05.08;16:00;1.31601;1.31944;1.31559;1.31703;9077
2013.05.08;20:00;1.3171;1.31747;1.31509;1.31517;4151
2013.05.09;00:00;1.31518;1.31648;1.31513;1.31592;3502
2013.05.09;04:00;1.31593;1.31672;1.31547;1.31612;3665
2013.05.09;08:00;1.3161;1.31769;1.31412;1.31543;6678
2013.05.09;12:00;1.31549;1.31575;1.31217;1.31322;8326
2013.05.09;16:00;1.31323;1.31426;1.3084;1.3112;9192
2013.05.09;20:00;1.31114;1.31128;1.30098;1.30409;10181
2013.05.10;00:00;1.30418;1.30451;1.30215;1.30286;5644
2013.05.10;04:00;1.30288;1.30467;1.30283;1.30395;4447
2013.05.10;08:00;1.30394;1.30506;1.29905;1.30001;10904
2013.05.10;12:00;1.30004;1.3019;1.29776;1.30156;12960
2013.05.10;16:00;1.30155;1.30155;1.2935;1.29749;14229
2013.05.10;20:00;1.29745;1.29934;1.29696;1.29845;3888
2013.05.13;00:00;1.29719;1.29781;1.29596;1.29649;3548
2013.05.13;04:00;1.29648;1.29771;1.29621;1.29741;3992
2013.05.13;08:00;1.29743;1.29914;1.29524;1.29702;9051
2013.05.13;12:00;1.29705;1.29951;1.29415;1.29806;10295
2013.05.13;16:00;1.29805;1.29982;1.29649;1.29757;10445
2013.05.13;20:00;1.2976;1.29837;1.29673;1.29749;3673
2013.05.14;00:00;1.29747;1.30258;1.2969;1.30196;4394
2013.05.14;04:00;1.30198;1.30255;1.3005;1.30125;4202
2013.05.14;08:00;1.30125;1.30181;1.29868;1.29955;8467
2013.05.14;12:00;1.29966;1.30293;1.29468;1.29732;12546
2013.05.14;16:00;1.29732;1.29944;1.29492;1.29538;11430
2013.05.14;20:00;1.29536;1.29568;1.2917;1.29195;6716
2013.05.15;00:00;1.29197;1.29409;1.2919;1.29407;3315
2013.05.15;04:00;1.29407;1.29412;1.29208;1.29356;3756
2013.05.15;08:00;1.29355;1.29424;1.2888;1.29007;10799
2013.05.15;12:00;1.29008;1.29065;1.2843;1.28724;12138
2013.05.15;16:00;1.28736;1.28863;1.2847;1.28615;12090
2013.05.15;20:00;1.28615;1.2888;1.28552;1.28853;4943
2013.05.16;00:00;1.28851;1.28889;1.2872;1.28795;3642
2013.05.16;04:00;1.28796;1.28823;1.28664;1.28728;3830
2013.05.16;08:00;1.28729;1.28801;1.28463;1.28597;8841
2013.05.16;12:00;1.28602;1.29193;1.28593;1.2896;10884
2013.05.16;16:00;1.2896;1.29297;1.28839;1.28974;11261
2013.05.16;20:00;1.28972;1.29125;1.28685;1.28814;6316
2013.05.17;00:00;1.28781;1.28897;1.28781;1.28818;3175
2013.05.17;04:00;1.28814;1.28841;1.28701;1.28702;295
2013.05.17;12:00;1.28688;1.28889;1.28169;1.28251;10658
2013.05.17;16:00;1.28251;1.28388;1.27962;1.2828;11516
2013.05.17;20:00;1.28271;1.28385;1.28233;1.2828;3646
2013.05.20;00:00;1.2842;1.28482;1.28192;1.28192;4640
2013.05.20;04:00;1.28193;1.28514;1.28193;1.2841;3843
2013.05.20;08:00;1.28411;1.28782;1.28365;1.28714;6848
2013.05.20;12:00;1.28713;1.28723;1.28445;1.28509;7483
2013.05.20;16:00;1.28508;1.28787;1.2842;1.28741;7805
2013.05.20;20:00;1.2874;1.29006;1.28634;1.28817;5568
2013.05.21;00:00;1.28818;1.29035;1.28665;1.28678;5010
2013.05.21;04:00;1.28677;1.2895;1.28619;1.28874;5273
2013.05.21;08:00;1.28875;1.29012;1.28537;1.2871;8025
2013.05.21;12:00;1.28708;1.28873;1.28413;1.28683;9521
2013.05.21;16:00;1.28684;1.29198;1.28441;1.29122;11404
2013.05.21;20:00;1.29123;1.29333;1.2897;1.29052;5417
2013.05.22;00:00;1.29057;1.29385;1.29044;1.29262;4453
